Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
46,12-Dec-2020,18-Dec-2020,route22,0.62399150634245,0.920006558630194,0.257692449207531,0.630284020565484,22.0810811215198,-2.24735638847063,-68.6928726129889,1581.48694069768,87832.9886522814,733.8924026496999,2679.930146284376,990.161962362032,42271.43924734081,98913.0959663888,236.976147723584,0.25282412890396,7.0,291,68.79,15.8777777777778,83.3322222222223,7.22126429705901,2.49512767519822,9.71639197225723
47,19-Dec-2020,25-Dec-2020,route22,0.643563687577216,0.920006726438786,0.260259858997562,0.596771504290128,21.8444646624713,-9.21944000316739,-71.4803120344404,1266.26678443395,89099.2554367154,692.7814597572641,2856.243764244356,1162.405434360912,42964.22070709801,101769.3397306332,266.036283582607,0.251912298283642,7.0,298,55.4811111111111,15.0638888888889,97.455,7.30699378721469,2.54128885562635,9.84828264284105
48,26-Dec-2020,01-Jan-2021,"route22,route4",0.613648616510514,0.920004986575726,0.241774771755705,0.662822901440502,22.0197034014331,-7.1000869337729,-75.87540802447,1239.85769309848,90339.1131298138,1112.6585756172801,3529.3210989791405,874.633595555476,44076.87928271521,105298.6608296124,287.902123471494,0.253817493328032,7.0,305,53.0791666666667,16.5583333333333,98.3625,7.39005564389059,2.58830142263578,9.97835706652637
49,02-Jan-2021,08-Jan-2021,route4,0.634968048245291,0.920006755716844,0.212882960655924,0.611919114342069,22.0620045088443,-2.08562138756864,-70.0962101819528,1387.75910593597,91726.8722357498,1158.378758158496,2997.86150552952,602.6927915311679,45235.258040873596,108296.5223351416,302.969443259773,0.252350977474566,7.0,312,61.0208333333333,15.3555555555556,91.6236111111111,7.483781042097,2.63763332204986,10.1214143641469
50,09-Jan-2021,15-Jan-2021,route4,0.635703281329601,0.920005600156008,0.264710818604858,0.598487179824001,22.1088472107432,1.36152654549857,-65.5202375180956,1553.66527521559,93280.5375109654,1163.778907538612,2740.5740414894517,381.7006213095224,46399.03694841241,111037.0963766312,312.511958792511,0.25183010069714,7.0,319,72.0086111111111,15.025,80.9663888888889,7.5717336299025,2.68166239481137,10.2533960247139
51,16-Jan-2021,22-Jan-2021,route4,0.636031065526912,0.920007233943073,0.264548547834793,0.605527991476035,22.0508834774059,-1.59133024863575,-67.7746804877759,1453.32650136458,94733.86401233,868.64933302802,2378.8499672367084,535.725707706348,47267.6862814404,113415.946343868,325.90510148517,0.252070990783608,7.0,326,65.4875,15.15,87.3625,7.65869278257764,2.72126813601258,10.3799609185902
52,23-Jan-2021,29-Jan-2021,"route4,route42,route22",0.635735980861274,0.920006904356911,0.268817140209504,0.605506369873065,22.0851442618748,-0.743213268014669,-70.222431695624,1418.57596220012,96152.4399745301,907.8331538571122,2207.159918044152,259.817575555566,48175.5194352976,115623.10626191202,332.400540874059,0.252029414410786,7.0,333,60.2738888888889,15.1333333333333,92.5927777777778,7.74422860244513,2.76538386925718,10.5096124717023
53,30-Jan-2021,05-Feb-2021,route22,0.630395440785039,0.920007046310376,0.250311279540671,0.621177624104907,22.1379281116248,0.669158349497939,-69.170185705017,1612.24373461698,97764.6837091471,731.2412017261003,2067.499129516888,453.799087618604,48906.7606370236,117690.6053914288,343.745518064524,0.252522315395262,7.0,340,64.3102777777778,15.5027777777778,88.1869444444445,7.82948876272774,2.80973869835127,10.639227461079
54,06-Feb-2021,12-Feb-2021,route22,0.633281292116482,0.920006602254404,0.279530365453434,0.602456433000803,22.1766013349095,4.3626776617222,-64.3722105999561,1773.19611572253,99537.8798248696,902.6132128641641,2306.003327514936,339.188868060484,49809.373849887605,119996.60871894401,352.225239766036,0.251894279999603,7.0,347,76.4452777777778,15.025,76.5297222222222,7.91599454049894,2.84899674347987,10.7649912839788
55,13-Feb-2021,19-Feb-2021,route22,0.63793761311852,0.920005863562324,0.265901606825842,0.600431046327792,22.1519861249429,2.89534313624699,-66.9342971824797,1644.43165813039,101182.311483,929.8123745786639,2469.0668834101,266.5995932253088,50739.18622446641,122465.675602354,358.890229596669,0.251856729496608,7.0,354,67.9419444444444,14.9638888888889,85.0941666666667,8.00036407503848,2.88753679663275,10.8879008716712
56,20-Feb-2021,26-Feb-2021,route22,0.630361945934136,0.920005762801753,0.272797473153175,0.616462143523542,22.2097265110776,4.00185413532353,-67.7691037232849,1675.4086006787,102857.720083679,821.36263520008,2340.190470093436,303.2777494347224,51560.5488596664,124805.8660724476,366.472173332537,0.252314378872879,7.0,361,68.1202777777778,15.3361111111111,84.5436111111111,8.08762958804443,2.93051087261605,11.0181404606605
57,27-Feb-2021,05-Mar-2021,route4,0.64277699772019,0.9200056369547,0.290114829988436,0.593013071950971,22.1490380674115,2.79777970903001,-67.1961648608043,1520.97142834732,104378.691512026,921.6460842028281,2675.5945662813124,747.56686565432,52482.194943869195,127481.46063872881,385.161344973895,0.25161796449258,7.0,368,65.8916666666667,14.75,87.3583333333333,8.17647635316163,2.97253646221275,11.1490128153744
58,06-Mar-2021,12-Mar-2021,route4,0.633208848708768,0.920005692212009,0.272680453152736,0.607932211503746,22.1635726231331,2.69388547722695,-67.753051013376,1519.03989258909,105897.731404615,1241.5377056584562,2698.18909393168,117.08080980989081,53723.73264952761,130179.64973266041,388.088365219142,0.25208387110627,7.0,375,65.9,15.0861111111111,87.0138888888889,8.26239554042023,3.01362355112012,11.2760190915404
